0,1,2
1.0450556,0.055687215,0.6324128
0.44798735,-0.34147024,0.8962482
0.75825197,-0.09477908,0.1622931
1.8651254,-0.14897065,1.351768
0.5469714,-0.32910195,1.330597
0.63590354,0.0098004695,1.535389
0.9559135,0.2388013,0.41935202
0.8158153,0.98650825,0.07678301
1.4090117,-0.26382428,1.9762186
0.8788291,0.38256475,-0.26986828
0.8116515,-0.18707787,1.4384683
1.4946426,-0.25746536,-0.122812256
1.283325,0.50356877,0.09841605
0.2933033,0.6036802,0.55304784
0.19990711,-0.20102657,-0.88516295
0.6623635,-0.27247405,0.55482656
0.5075205,0.89517933,1.0430737
0.21359192,0.29823467,1.8550963
0.9850753,0.681598,1.3053193
1.1209838,-0.7331436,0.39025503
1.2862645,-0.9203576,0.15750381
0.6877524,1.1979527,0.51954937
0.64523005,-1.005152,0.92466515
0.65029895,0.609073,0.6883615
1.2058572,1.0201194,0.31841278
-0.3493697,-4.412614,3.0633094
1.1467754,-1.4790208,1.5184852
0.69651854,-0.11214498,0.73587304
0.494639,0.6871838,1.0901201
1.0419825,-0.63450205,0.36196995
1.4253972,0.37736621,-0.4044872
0.66021705,0.33523035,1.1860123
0.023579245,-1.8636786,2.9509745
0.81848377,1.1783243,0.11532317
0.5362812,0.34210518,1.1866683
0.6229669,-0.051265348,0.6491461
2.1622007,1.0664866,1.3457087
1.3876278,0.3886134,0.46895134
1.5187436,0.037963334,0.87900007
1.8734366,-0.9852957,1.4242073
0.6988229,0.92852557,-1.2573934
0.99083096,0.068257704,0.74110454
0.7365555,0.20834407,0.5029177
0.36860448,0.7283481,0.5017263
0.7463827,0.9115829,-0.33170477
0.5929908,0.52630854,0.6500135
0.6929015,0.6236418,0.49403682
0.405233,0.6608715,0.42400277
1.0191377,0.5045045,0.6205373
2.266859,-0.5767286,-0.37769613
0.74393225,1.1326368,-0.7488897
0.7898155,-0.6499465,1.7470437
0.7503008,0.77728003,0.20219548
1.1339705,0.01768123,0.11861505
0.38827857,-0.55413115,0.9303262
1.0093325,-0.29388875,1.0567974
1.0911238,0.8719344,-0.44536686
0.8135173,0.25319165,1.2076339
2.3864279,0.025649853,0.94902587
2.5661006,-1.2002987,0.4628959
0.7164037,-0.37003458,1.0610309
0.33108693,1.5079362,0.84938455
1.0601046,0.10030453,0.13982058
0.85130155,-0.69454587,0.5228692
0.9695581,-0.39591226,0.66233456
1.3300676,0.5169826,-0.08866882
0.5838093,0.4709817,0.6753448
1.2621052,0.4271343,0.060413633
0.86636275,-0.77198607,1.2838603
1.898822,-0.656268,-0.8466126
0.5728641,0.86922544,1.0646192
1.4666363,-0.40245295,0.11598925
1.8145908,-1.4243819,0.8049289
2.656869,1.472642,-1.3621875
1.037376,0.41984546,1.342545
0.70293665,-1.6944118,1.0640818
0.72349054,-0.33347538,0.52626354
0.40973422,0.663624,0.82678515
0.80273,0.23960456,0.27638075
0.2534012,0.70937747,1.3604057
1.2116109,-0.13199943,0.987988
0.38961938,1.2442541,0.10141037
0.5798321,1.0513725,-0.12248239
0.55534375,0.36783904,0.13429211
0.20805694,0.6989947,0.27752754
0.7335123,-0.16994523,0.71302235
1.1323016,0.36724406,0.08346103
1.0719442,0.6655541,0.7219261
0.81227356,-0.6005281,1.0932798
0.5430681,-0.059772145,0.400627
0.9469649,0.9197132,0.3808396
1.1234847,0.2820794,0.16718611
1.3794111,-0.5175822,0.5270708
0.46763328,0.5839668,0.49748915
1.0625526,-0.040713772,0.7008804
0.6972209,-0.26941767,0.8334788
0.9963679,0.39591935,0.25800067
0.8622795,-0.5824591,0.29481634
-0.29927665,1.3974285,1.45642
1.0411294,-0.94191545,0.84910065
2.323616,2.030975,-0.35549638
0.5577593,-0.5917241,0.48817053
0.86331546,0.277401,0.46059602
0.9024416,0.2694455,0.061872937
0.39056358,0.6831223,0.85365915
0.63240844,0.023095973,0.38804236
0.86663365,-0.6348148,1.435089
0.84590423,-0.22565952,-0.068994515
0.36615837,0.06927327,1.7835772
0.82063884,1.1372746,0.525594
0.7262091,0.18649565,0.84106445
0.6243466,-0.022955963,0.6637362
0.39668843,0.20409553,1.4979088
0.19281256,1.2320696,0.5476309
1.4477057,0.6083113,-0.78485787
2.9707901,-0.69482636,0.23779637
1.9737216,1.369945,0.5402327
1.2732118,1.5942482,0.020834558
0.18873976,0.4854642,1.2613659
1.3704152,0.05605152,0.40552825
0.23741744,0.23723795,0.691409
0.67217803,1.1531852,0.5579202
0.7856649,0.9547582,0.055114273
0.23813783,0.42799798,0.34176463
0.9774615,0.7001682,0.6376191
0.9526937,-0.59274197,-0.087385796
0.978203,0.8079626,0.1887467
0.28926978,0.44286016,0.63034564
1.3918438,0.13954712,1.0383897
0.532225,-0.50979394,0.9954922
1.0798831,-0.6337308,0.80227673
0.8740128,-0.5603959,0.7492752
1.7068918,0.045151178,0.537233
0.65861976,2.2599,-1.252301
1.4737295,0.7450323,-0.42992088
0.54984754,0.6201051,1.2826629
0.4960291,0.0017971419,0.33447263
1.5620706,0.24089845,2.2894173
1.1550958,0.6965522,0.763091
0.3834748,-0.060742382,0.6759582
0.7249277,0.4246998,0.55493313
0.039729886,-0.17325382,1.4570503
0.49721783,-0.6407641,1.0922284
0.91741395,-0.19414218,1.803224
1.305957,0.65931344,0.32845387
0.3275072,0.19290179,0.7963546
1.7150333,0.28548303,0.20896015
0.40933016,-0.44872332,0.8958522
-0.16186507,1.0813804,0.4096343
1.1027837,-0.095017746,1.3798914
1.1557467,-0.31525326,0.057456378
0.6810414,0.20692058,0.73720074
0.117222086,0.50553167,-0.050248668
0.3711594,0.92694515,1.106755
-0.32736245,0.84651464,0.20766999
0.70831054,-0.44664752,0.90631443
-0.49889585,0.7014924,1.0478343
0.2091337,0.6270477,1.1167116
1.8824564,0.19635324,0.1736564
0.7502795,0.37002364,0.35480827
0.1276935,-0.046559263,0.50368726
1.0068243,0.39655417,-0.26785076
0.14555882,1.2370381,-0.28913873
0.26065987,-0.35119992,1.3755935
0.58787155,0.015020544,0.29967797
0.27356297,0.34545362,0.46034652
0.9140414,0.72637725,1.4206014
0.8177023,0.022176238,0.50331956
0.4396499,0.5363648,1.0152675
0.82861114,0.14891064,0.82283473
1.4857783,0.5531157,0.063547686
0.80676085,0.7231347,1.6468798
0.43061048,0.29216683,0.4192986
0.5749371,0.1640895,-0.058827072
1.2719383,0.03483052,0.15530403
0.97908896,0.1677151,0.87742215
0.16331643,-0.024627894,1.2573423
1.1434606,-0.554627,0.76237535
0.6829795,0.21517664,1.1721658
0.109318696,0.3423249,0.19894259
1.0026108,0.7690964,0.27278656
0.42127764,0.63601047,1.3317415
0.8640205,0.4028802,1.08227
0.26490682,0.71310455,0.73807704
1.2099509,-0.8946152,1.3407543
0.44024685,0.53332067,0.16656145
0.53289026,0.5850276,1.2069198
0.50917315,-0.34224755,0.043664306
2.301121,-0.5751966,-0.765474
0.7865423,0.38098612,0.25694236
-0.0571964,1.1542224,0.64555216
0.5705293,0.30576488,1.1179066
1.4533901,-0.1655888,0.2943992
1.1680292,0.44157234,0.66195285
0.40805027,0.06026929,1.0356334
0.80848235,-0.64563316,0.40916553
0.8919006,0.07005746,0.27846017
0.7939313,0.5586826,-0.2811767
0.32271746,0.010265378,1.2559696
0.7336694,0.5428556,0.1870011
1.3866105,-0.10906469,0.55634105
0.18222815,0.6141157,-0.83026963
0.6956744,0.09090504,0.5189338
0.48367575,0.7261614,0.99868274
1.1125145,-0.1644655,0.5164453
0.69160706,0.10348445,0.4597726
0.8366876,-0.07094801,0.8076378
0.6388122,0.49008405,-0.22188373
1.0701671,0.0033385223,0.7893984
0.85584825,0.45382527,0.15939078
1.3914573,0.08346458,-0.08236775
0.46021295,0.9433838,0.62774706
1.3095434,-0.9191689,-0.28320006
1.5257696,0.2584771,-0.46001035
0.94895524,1.280261,-0.35789734
0.7128959,-0.10773433,1.7629416
1.386502,-1.0384427,0.35807565
0.13511415,0.7246451,1.4600868
0.19243811,0.0957092,1.3571554
0.40771982,0.39686403,0.7609004
1.4274896,0.40861055,-0.65239525
1.1108919,0.85063124,-0.19962184
1.333044,0.9958079,-0.4476695
0.45834687,0.39154458,1.8422333
1.3594375,0.67738223,-0.44191647
0.052488804,1.2340229,1.0161206
1.1642007,-1.2527506,0.4938339
0.7424587,0.5382079,0.46124256
0.50552905,0.38670558,0.053454682
1.2730486,-0.6828069,0.8499102
0.81757885,0.32974404,0.32697058
0.16829926,0.55320936,-0.46000016
0.44657856,0.81811917,-0.2639778
0.31327516,0.081574745,1.1013737
1.0251752,-1.850471,1.8076975
0.65387297,0.55129105,0.87051654
0.7282422,1.7409399,-1.8468202
1.4940875,1.5511602,-0.9761765
0.017832588,-0.006138809,0.48078415
0.4355157,1.4336483,-1.6605724
0.40371326,-0.06996406,1.0592002
0.50682765,-0.27865416,0.9529013
1.5913897,-0.3525875,0.46289808
0.8944483,0.7038224,0.6097285
-0.19554788,-0.2892286,0.9845929
1.3647224,1.571853,-0.44421884
0.41394088,0.3235909,0.31360558
0.6253445,0.6995682,0.24544184
1.769359,1.0148811,-0.95413303
0.8911525,-0.15272303,0.530877
0.8078761,0.9872118,2.2122233
0.14128913,-0.21477406,1.1406915
1.3755971,0.31013647,-0.10437829
-0.22313549,0.79780394,2.7793522
0.56211454,0.74366856,0.3317904
0.640144,0.28087083,1.0242318
0.5594171,0.7427239,0.8894031
1.0646762,1.7692544,-0.65699655
0.3541291,0.41196084,0.38308418
0.52393764,0.546048,1.4231772
0.26933792,-0.065888084,1.2729785
0.52764994,0.47228426,0.9603635
1.3572667,-1.2610896,1.1070516
0.96164984,1.3511549,0.32050028
0.035531003,0.57182145,1.0341547
0.18097834,-0.07629966,0.6461592
0.3321522,0.96492964,0.0443404
0.56585324,1.2658964,0.4133925
0.31746852,-0.67054605,1.4799814
0.36281365,0.97972494,-0.009941289
0.6844101,0.8540166,0.18595685
0.8803382,-0.40722913,0.6737133
0.7949008,-0.4992918,1.5905727
1.6670922,0.01009108,-0.16695192
0.45686626,0.17603159,0.9402987
1.0979282,0.019731935,1.0020337
1.1429558,0.85501003,0.3019441
0.09953458,1.6184499,0.35571355
0.7867441,-0.32560223,1.2603883
1.024541,0.08014285,1.05488
0.45673847,0.31725958,0.71602905
0.78409785,0.7585638,0.12981118
-0.35271907,1.482131,1.7100321
-0.20674092,0.08292891,1.6899488
1.3691492,3.5846186,1.5109447
0.30350727,0.66792506,0.81492984
1.224796,-0.3606736,0.75613344
1.7739294,-0.2699431,0.8253148
0.56179124,-0.06827576,1.3004676
0.022688007,0.7621962,0.5998579
0.6243001,-0.3638953,1.5835398
0.12684017,-1.2360492,0.9221643
0.8062074,0.84002155,-0.09065223
-0.45830008,1.086548,0.0916918
0.43017676,0.043177843,0.8667244
0.897854,0.22762181,0.80830324
0.94453806,0.65516764,0.20085075
0.9718224,-0.6353737,1.1776694
1.5654199,0.9037239,1.1210712
1.0395209,0.8049843,-0.85961264
0.45783934,0.50525814,1.0343183
0.81602716,-0.20679203,-0.22364664
0.20065883,0.46701643,1.8498617
0.49207255,1.141127,0.47174898
0.40374655,1.0547829,0.81842875
0.6896841,0.47066027,0.97854227
1.1460503,-0.94314945,0.86794084
0.46109906,0.61713207,1.2778102
-0.69318867,0.62472725,1.6757704
0.7527475,-0.40687463,0.22648494
0.11817996,0.5245882,0.4305365
0.38400412,-0.5297021,0.5874967
0.28880104,2.0240748,1.4302474
0.5974039,-0.31370893,0.9816374
0.57960397,0.20433997,0.9779464
0.0066269664,-0.044430375,0.40693256
0.59916824,0.72287714,-0.05199694
0.46396375,1.1032659,0.3401316
0.85007435,0.19895762,0.8536948
0.71684825,0.3709129,0.47598928
0.48328012,-0.6229971,1.1485
0.8118402,0.24140333,1.417596
0.7150232,-0.13142464,0.7591339
1.6228771,0.25403878,0.6073023
1.2491947,1.1192096,-0.14199609
0.2544125,0.84095454,0.43408787
0.09098525,0.2283689,2.8939283
0.79701275,-1.1345017,-0.49247906
0.6130027,0.25607777,0.23627724
0.63608396,-1.3098861,-0.01913555
0.5500842,-0.17424324,0.06837669
-0.8815742,2.6655848,1.0102642
0.4747222,0.3100208,0.8656912
0.21211939,0.36552408,1.2188371
0.68285006,-0.8678534,0.2732036
0.76151925,0.214203,0.97720385
2.3437457,2.4180434,-2.4905734
1.1487204,0.27856058,1.6517816
0.7951687,-0.4599409,1.4916558
0.117534526,0.73649657,0.70912606
0.6555495,0.8160162,0.39238888
-0.2925522,-0.22089872,-1.1883397
0.7988522,0.3786084,0.54993546
0.54254806,0.723632,0.13787588
-0.117819406,1.2724326,0.9668402
0.39141968,1.2325801,1.0990698
0.49658564,0.69719505,-0.43200102
0.94854003,-0.1616117,0.4443831
1.1281128,-0.87058336,0.70922333
1.5828494,-0.2494814,0.18986659
0.59018767,0.3292069,0.3549592
1.7883377,1.2980405,0.20745291
1.3125507,0.59594136,0.49451292
1.4133961,0.6316566,-0.24402574
0.14298111,1.3221524,-0.5667658
0.69008195,0.18815841,0.30628768
0.122355334,0.404283,0.22538216
0.82697415,-0.7128567,0.45721653
0.5562292,0.9519338,0.57342714
0.60967624,-0.6039359,1.7415121
0.61316293,0.06387599,-0.21495795
0.4662053,0.42954087,0.67013
0.35176188,-0.20071352,0.8630595
1.2382414,-0.15272847,1.0423172
1.0599812,0.22979014,-0.11279022
1.5769585,0.16165613,0.8333252
0.887914,0.12899147,1.2693517
1.368549,0.30614212,-0.25976655
-0.2347383,-0.83501494,1.4537852
0.4512139,0.0416559,1.7535639
-0.18496907,1.1860204,0.45957962
1.0111207,-0.6703498,0.20888661
0.30828848,1.1051811,0.41279137
1.6315192,0.45114666,0.19891214
1.8866467,0.66168296,-1.7041748
0.58304214,1.6438457,0.98001504
1.2321826,-0.7686716,0.7345492
1.0453161,-0.6697754,0.75362676
1.4888144,-0.3760844,0.17296208
0.87786317,-0.77421105,0.4708341
1.1314372,0.34078532,0.9713236
0.58041626,1.269908,0.5015394
0.9325423,0.49396816,0.8993486
0.46704966,0.85781395,0.28803462
1.426667,1.1028452,-0.9273429
0.6330355,-0.12369399,1.6982658
0.36213237,1.7530141,0.48290983
0.75365704,0.64587736,0.24799895
0.14238225,0.56357384,-0.024825886
1.5517087,0.26018083,0.15513672
0.3415663,-0.46020126,1.0366752
0.624991,0.11639475,1.2965429
0.06865856,-0.19531044,1.6693523
-0.23056935,-0.83419836,1.3578583
0.75103354,0.6256382,0.86395925
0.6475488,0.19087525,1.4862465
-0.33034864,0.8357591,1.0287867
1.305236,-0.2070178,0.63059926
0.49000508,1.0398045,-0.38256213
1.166328,0.25423527,0.2684527
0.8288505,0.8640906,0.4560447
-0.06977067,-1.0562034,1.327971
1.366716,0.086423166,0.6638243
-0.5662013,1.4180946,0.43481496
1.0134932,0.7166015,-0.03982248
0.08722285,0.42705956,0.2915657
1.3874472,0.31283745,-0.116771534
0.6864458,-0.48920047,0.85581946
0.7461153,-0.01775937,0.4385593
-0.3417603,-0.26095074,0.68044883
1.1595119,0.70712376,1.2880212
0.5615418,0.15288645,0.9226638
1.3104259,0.06584018,0.79593754
1.7763349,0.15134233,-0.22525899
0.27433458,1.5998274,0.30864185
0.7159485,0.31351563,2.064924
0.80732435,-0.07402634,1.3378745
0.68340504,0.1352336,0.79679775
0.12671916,0.48255956,-0.3524089
0.64601326,0.30579144,1.7764872
0.58588475,0.19678968,0.8593659
1.5314026,0.21833234,-0.316347
0.8362628,0.28742224,1.5914761
1.4911695,-0.07653819,0.45149615
0.8747773,-0.8416015,1.164885
0.7843639,-0.97942257,0.46687448
1.1007721,0.07915344,0.57504034
1.0639118,-2.9846036,2.9529665
0.13177787,0.0832537,0.8100377
1.6726358,1.0280309,-1.0951293
0.52687395,1.1987399,-0.08824249
0.8433076,-0.044487678,-0.0774109
0.63797694,-0.57853097,1.0303655
0.9607297,-0.21577482,1.4283509
0.80870384,0.20392902,-0.29533017
0.8876882,0.15360402,0.22185436
0.07370368,1.6938797,2.6309
-0.16073386,1.6558393,0.7260331
0.16331556,0.5338478,0.93608445
1.3327949,-0.37112162,-0.1872598
1.0038148,0.5497016,-0.35591948
0.68187165,0.3887823,-0.0047705653
0.23741755,0.37163702,2.0039647
1.4450313,-0.69196314,1.0822531
1.3036339,-1.8739225,0.9371632
0.4706911,0.44200414,0.58393246
0.116892,0.51864207,1.2009646
0.5440912,-0.652641,0.06945562
0.7418161,0.55583704,-0.28103483
0.308934,0.24284445,0.6457436
1.0688548,1.4435356,-0.64422184
0.93699574,-0.32725003,0.65130454
0.8852587,-0.35027888,0.47441322
0.19971512,0.52324,0.10146744
0.91788554,-0.08540119,-0.15576166
0.77740306,0.6727816,0.20019168
1.2377863,1.1590172,-0.07862974
0.82275987,-0.11088719,0.4257294
0.37582666,0.7509548,1.1765736
0.6995986,1.0047354,0.331918
0.72640395,0.16249579,0.5327237
-1.4290718,1.0437398,1.5690987
0.0026729894,0.16541271,0.81539315
0.3543275,-0.056123767,0.39137712
0.5742862,0.22975843,0.72229666
0.65908223,1.0203941,1.0263796
0.58302444,1.1547166,0.7708615
0.7056362,0.49283317,-0.047666997
0.9844659,1.5370367,-0.4090505
0.80587804,0.39473492,0.021633524
0.71991795,-0.23196438,0.27769727
0.55136514,0.13760398,0.63978386
0.20374331,-0.4191741,1.2440088
1.4083182,0.14066067,0.5134832
0.7737264,0.11940793,1.2385556
0.31185317,0.36703938,0.8651088
0.29652876,0.058966033,0.97652745
0.5175819,0.13707273,0.5847297
1.5621771,-0.5572032,1.069122
0.5736032,-0.0017771056,0.72929794
0.6169356,0.791536,0.6186636
0.25206503,0.9798994,0.7976255
0.583749,0.5020775,1.1814674
0.29768822,0.15876947,0.89504176
0.96851635,0.86771303,-0.35694954
1.0761374,-0.6517604,0.38986558
2.4570026,0.25750476,0.21021308
0.54181033,-0.5608491,0.74485695
0.63044083,0.79131645,-0.51931417
0.6642405,-0.32149023,0.3779008
-0.06989925,0.81795645,0.4479467
0.29184893,0.52857596,0.13051584
1.1740202,-0.32513234,-0.8079126
0.5532925,0.7878913,0.6501292
1.2950026,-0.14703292,0.34141046
0.20930919,-0.029647715,0.782097
0.2903861,-0.04551216,0.87073463
1.3306085,-0.28450754,1.6569853
0.52067775,-0.27557293,-0.022011748
-0.2701209,0.14294209,0.33421326
0.48206776,0.97599465,-0.39062428
0.5841457,0.40272534,0.047848195
0.6125632,0.3373156,0.33158538
0.14850807,0.3396457,0.4929822
1.1181018,1.1527156,-1.0852872
0.5321575,-0.27167448,0.83165777
0.58918047,0.49575534,1.1963505
1.0867692,-0.74966645,1.3461617
0.4282736,0.65218985,0.83108884
1.9148519,0.57104963,0.7532845
0.61152023,-0.086868934,0.49222964
0.7505589,-0.23811954,1.1025255
0.9992632,-1.0585444,0.92505956
-0.2897136,-0.7865603,1.2977377
0.5701985,-0.28768063,0.6392938
0.25405687,0.7059957,0.32881036
-0.00817917,-0.58253497,1.0133297
0.9381737,-0.25858754,0.097711876
0.7155432,-0.015545983,0.23365389
1.0998601,-0.1917652,0.673561
-0.9973851,0.39009467,3.053845
0.704151,0.966726,-0.30916175
1.2796608,-0.33571234,-0.11356411
0.6502202,0.04272599,0.92681795
0.65708697,0.56924117,1.0038935
0.56057966,-0.44767255,-0.38714102
1.2076277,0.15293878,0.70499283
1.5214307,-0.5099258,0.6126056
1.445151,0.35758537,0.50064015
0.29816785,1.1360964,0.53074276
0.58683103,-0.099627554,1.2389044
1.2679626,-0.085800916,0.32553658
0.6995526,-0.11950554,0.62370473
1.2076612,1.3263079,-0.13922822
0.29668218,0.19194949,0.84227943
0.5184527,-0.057358388,2.0473802
1.867094,0.7047909,-0.50863075
0.083174326,0.34085152,0.8038268
0.5701623,0.77281576,0.10905228
1.1424413,0.48579288,1.4188069
0.974017,0.1109769,0.45350888
1.0667148,0.38139543,-0.24167833
1.1550573,0.44323215,-0.5069258
-0.75428694,0.71336013,1.5948472
0.64985025,-0.37036604,1.5511129
1.2827677,0.30302063,-0.79919326
1.2916133,-0.6231938,1.1992193
-0.4861434,-0.45930237,1.1113031
1.304831,0.34423846,-0.7467432
0.51065147,0.401953,1.2158843
0.92939574,-0.22389711,0.73633784
0.2232273,1.8683192,0.27425224
1.2942967,0.7124974,0.58025664
1.6810697,-0.0067656995,0.42558128
0.6724591,-0.011529371,0.812973
1.0738916,0.51442385,0.2351295
0.43441623,1.1802993,0.13466954
-0.3544208,-0.42360696,1.0654087
0.5191672,0.5236176,0.37946802
0.42995474,0.27463105,-0.060533687
0.91551495,0.12400204,0.8342374
1.0092608,-0.079905644,-0.009018969
0.824149,0.55420053,0.5325397
0.7535204,1.0483156,1.8674835
0.19360225,0.18965109,0.5962889
0.42489827,0.7685643,0.13834074
0.7748169,1.8301032,2.0854845
0.667737,1.215244,-1.0750681
1.0149301,-0.044652738,0.41051844
1.521327,0.39980948,0.113979
1.5102681,0.9488009,-0.524037
0.66454893,0.20371275,0.98745143
0.95169514,-0.20021108,0.15483738
1.123555,-0.23862152,0.51856613
0.283812,0.6365805,0.6759981
0.116294146,1.2181145,0.35516992
0.85784304,0.68747824,0.9216893
0.3250638,-0.29244775,1.6589013
0.39600042,0.42544693,0.52956206
-0.015861562,0.9061151,0.4788546
0.6102177,0.32849053,0.57366854
0.34110424,0.46633875,0.82530123
0.49451527,-0.10255964,1.2362454
-0.8983941,1.2836578,1.2044865
0.17438486,0.9414335,0.7053553
1.3148986,-1.10025,1.0601068
0.27917486,-0.35801446,1.2644669
1.3129767,-0.14474636,0.14384244
1.0523055,0.16473164,0.37893832
0.802448,0.27801362,0.972824
1.3121617,-0.23704892,0.07202953
1.1288428,1.4195895,-0.26599535
0.78072894,0.23747523,0.067546576
0.8691988,1.4815292,0.2953146
0.37816364,0.017146112,1.2438481
0.3395876,0.117369026,0.4444235
0.10563828,0.89711267,0.8056707
0.62333083,1.1771572,0.48011446
1.0302014,0.30639398,0.74047524
0.7701001,0.140733,0.37909994
0.6634048,0.41580296,0.19772324
-0.19382781,1.819054,-0.31812376
0.47789088,1.0431863,0.12048523
0.14172924,0.16069752,1.141748
0.6264546,0.6387446,0.22524886
0.79458153,1.1031082,-0.31806418
0.84859437,0.28567907,0.27095705
0.49323905,0.84858334,0.5249896
0.6532094,0.07198923,0.47148016
1.440562,-1.1766449,1.1060276
0.59056515,-0.29027373,1.2882891
0.7297817,-0.26783758,0.66689485
0.68386483,2.1814008,-1.374356
1.2524713,-0.14684732,-0.43693542
0.8024471,-0.5228524,1.1209273
0.4974245,0.024972763,0.8105385
1.3101017,-0.32378116,0.8207288
0.60627246,-0.91217554,1.7784443
0.582988,-0.02250732,0.7884329
1.0437694,0.31522083,-0.19490561
-0.34041354,0.5525732,0.06862296
1.0602883,0.2622947,0.21926714
0.7841899,-0.056950033,0.28607303
0.8823862,0.36759204,-0.75548
0.74905825,-0.2528856,1.2512939
-0.34357017,1.5823683,-0.7125362
0.99860585,0.15371731,0.12652539
0.78720367,-0.038087714,0.85453945
-0.08039135,1.263918,0.86406165
1.2143079,0.8669361,-0.027315604
0.5009645,0.6900584,0.77842546
1.6089627,0.5097492,0.7635151
0.28365552,0.34134457,-0.21588632
1.5180936,0.22186258,1.1073369
0.7535692,0.55927664,0.2523225
0.16384616,0.79570174,0.98769975
0.44199422,0.20348352,1.4910761
0.66914123,0.33683702,1.0950159
0.68692523,0.78852016,0.0716764
1.1430902,0.5133609,0.072042964
0.61888665,0.38008446,0.08213878
0.83351195,-0.89684194,1.4246641
0.14276494,0.28114474,1.5444903
0.42645258,0.15539165,0.22896457
1.253176,0.0951432,0.97197795
0.31862622,0.7076379,1.1455137
-0.5770518,1.5414015,-0.10135381
0.18617822,0.08393866,0.5151337
0.81485534,1.3347118,-0.45208967
0.49592984,0.03844277,0.81037074
1.4315405,0.5330477,1.6812944
0.592735,0.13444895,0.29250744
0.68863887,0.38261127,1.0596648
1.2947029,0.48416013,0.32751927
1.3939193,0.5619068,0.12250517
0.33455852,-0.76668215,0.9054087
0.6780673,-0.4257732,0.84866995
0.8430167,0.10453464,0.82693905
0.4787476,0.49764612,0.505249
0.4838235,0.010944905,1.4774916
1.8703003,0.13578673,-0.32682618
0.62492144,0.35865983,0.3649544
-1.0085387,0.3637873,2.2819188
1.2586402,0.55015147,0.7864404
0.5922754,0.2419625,0.6348621
0.23750813,0.65473974,1.5082748
0.9006847,0.10464686,0.9465072
1.0859524,0.73397,0.8155883
0.6682847,0.9153689,1.1232289
0.3242288,-0.2340116,0.86073524
0.66147506,1.1817758,0.58801883
1.308146,1.1854928,0.4605401
0.75773317,-0.036299262,0.4774654
1.0492134,-0.28802648,1.2127047
0.011169968,0.86215985,0.81742394
0.96978235,0.98195404,-0.40285987
-0.012466118,-0.51323545,2.3243284
0.3909681,0.2589187,0.60777307
0.80378765,0.3041914,0.6286416
0.8804511,1.4411697,-0.39720216
0.49234933,0.7484945,0.5251767
1.0414952,-0.5492925,0.8545721
1.9402413,-0.4346395,-0.5235288
0.040605504,0.27853918,1.058672
0.17737061,-0.6292928,0.76575315
1.0514202,-0.12257458,0.37173125
1.4044192,-0.90621245,0.110296786
0.44882724,-1.1191366,2.638287
0.350901,-1.1120926,3.0210342
0.7435108,0.079812154,0.11114034
0.8486973,0.5611545,-0.23109253
0.7962778,0.19763575,0.44592983
0.44391567,0.4740354,-0.16582166
1.028495,0.9779314,1.470502
0.40445834,0.50573784,0.75185376
0.6265913,0.46468073,0.82394105
0.33056745,0.66065955,0.6631492
0.3509646,1.0113854,1.0867301
1.1096715,-0.7157767,1.943629
0.7370575,0.43651855,0.13566206
0.062031057,-0.14866245,1.0634851
0.54530215,0.44708854,0.31830034
1.2948962,0.4853897,-0.16165933
-0.5506456,1.6612842,-0.540787
0.68539774,0.28446922,1.8002168
0.5347628,0.17595622,1.2923098
0.5402925,-0.31092697,-0.006873361
0.261721,-0.03269239,0.5183699
0.73288566,0.08408566,0.61564577
0.68332297,0.13229133,0.57742923
0.012068279,0.17887281,0.65371025
0.512648,0.29226634,0.9655202
1.276179,-0.67527616,-0.290724
0.5156735,0.8536019,-0.43703142
0.18660335,-1.1019186,2.3260107
1.2404346,0.32029828,-0.23462495
0.36267102,1.1471838,0.5886935
0.22340466,1.4122063,0.7105446
-0.042399283,1.1615778,0.08164433
0.31523666,1.863958,0.2074339
1.0347494,0.23961367,0.122687615
-0.05815964,1.6567051,0.9923169
1.0371643,0.5955067,-0.083133325
0.97631085,0.032168258,0.44456297
0.0036496967,0.30419254,0.29353026
0.8556285,0.4332196,2.5689263
1.0198914,-0.2682674,0.3449712
1.089845,0.18471208,0.53493994
0.26958254,0.827914,1.0600997
0.95962423,0.56542134,0.99521255
0.31112692,0.604704,0.65615904
1.3606795,-0.15167627,-0.2241593
0.62582844,0.618239,0.25941733
0.29766917,0.12989625,1.4219265
1.6834753,0.17732733,-0.4942708
-1.322257,1.3782809,1.7492056
0.5510651,-0.051725738,0.76004964
1.1515486,0.5231699,-0.018255018
0.029424515,0.27623212,0.91679186
1.6944252,-0.74471885,1.583302
1.8654633,1.8592547,-0.6727302
1.6424112,-0.8277815,0.24174812
0.6370309,1.0032423,0.40195876
1.0836254,1.8860886,1.2484679
0.16057812,0.17151853,1.048512
0.17689751,0.89601386,1.0867143
0.16604255,0.6327761,1.008241
0.47737333,0.24419332,-0.47593772
0.16076243,-0.121744305,1.6840628
-0.42023182,0.15750083,1.1115168
0.9531607,0.80858403,0.9184335
0.36915848,-0.6230455,1.5119723
0.84069765,-0.44194618,0.36144188
0.65635264,-0.030438067,0.7464002
0.5574789,0.078098506,0.60522586
0.43008232,1.0110458,0.9307964
1.0078024,-0.51362747,1.2411422
0.91291344,0.49399793,-0.05929511
0.2179829,0.3444432,1.6650194
0.7552317,0.31339866,0.007086531
0.8613331,0.622935,-0.4544178
